fa_atr,fa_rep,fa_sol,fa_intra_atr_xover4,fa_intra_rep_xover4,fa_intra_sol_xover4,lk_ball,lk_ball_iso,lk_ball_bridge,lk_ball_bridge_uncpl,fa_elec,fa_intra_elec,pro_close,hbond_sr_bb,hbond_lr_bb,hbond_bb_sc,hbond_sc,dslf_fa13,omega,fa_dun_dev,fa_dun_rot,fa_dun_semi,p_aa_pp,hxl_tors,ref,rama_prepro,total_score,all_cst,corrected_ddg,L_SASA,substrate_SASA,H2O_hbond,O2_hbond,oxy_hbond,cms,cms_per_atom,sc,nlr_dE,nlr_totrms,nlr_SR1_rms,nlr_SR2_rms,nlr_SR3_rms,score_per_res,description
-1480.801,216.785,1076.115,-90.719,78.833,67.124,646.557,1599.463,5.247,34.128,-513.419,-68.208,1.519,-131.541,-68.447,-34.932,-27.681,0.0,52.15,57.533,189.796,296.403,-95.8,31.769,-70.148,26.128,-777.561,0.768,-20.576,0.103,25.819,0.0,1.0,0.0,249.296,6.392,0.618,10.589,0.773,1.625,3.314,1.587,-3.026,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_2_model_4_ptm_seed_0_unrelaxed_PSZ_0_4
-1483.652,220.798,1076.894,-90.795,79.663,66.15,648.016,1600.772,4.994,32.339,-514.584,-66.888,1.629,-131.737,-69.297,-35.365,-26.379,0.0,52.978,55.668,186.757,288.384,-97.419,32.053,-67.21,25.822,-783.759,0.811,-21.11,0.103,25.762,0.0,1.0,0.0,257.159,6.594,0.593,11.205,0.687,1.627,3.315,1.599,-3.05,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_2_model_4_ptm_seed_0_unrelaxed_PSZ_0_5
-1466.731,209.211,1083.113,-90.61,76.678,67.223,648.016,1600.109,5.568,35.898,-538.511,-69.717,1.629,-129.933,-72.162,-35.674,-31.464,0.0,53.615,53.91,181.656,296.229,-96.42,29.285,-68.764,19.793,-807.09,0.772,-25.823,0.106,36.568,0.0,1.0,0.0,254.118,6.516,0.686,12.302,0.768,1.649,0.632,1.628,-3.14,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_2_model_4_ptm_seed_0_unrelaxed_PSZ_0_6
-1487.634,216.496,1106.938,-91.206,79.278,69.466,660.989,1623.464,5.89,39.108,-530.863,-74.9,2.454,-132.052,-72.841,-36.439,-28.644,0.0,52.989,55.325,189.212,313.626,-94.947,27.298,-76.944,25.071,-779.076,0.94,-25.872,0.062,32.678,0.0,1.0,0.0,291.036,7.462,0.719,11.118,0.653,1.636,0.379,1.621,-3.031,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_2_model_4_ptm_seed_0_unrelaxed_PSZ_0_7
-1490.19,216.694,1102.933,-91.637,79.441,69.216,658.612,1619.558,5.573,37.562,-527.909,-72.003,2.482,-132.255,-72.495,-37.925,-29.948,0.0,54.531,57.247,192.119,312.083,-95.157,27.698,-77.997,25.484,-780.472,0.797,-25.417,0.061,32.205,0.0,1.0,0.0,276.105,7.08,0.671,11.138,0.585,1.635,0.358,1.622,-3.037,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_2_model_4_ptm_seed_0_unrelaxed_PSZ_0_8
-1474.871,216.135,1094.389,-89.322,82.931,65.744,648.413,1607.72,5.33,36.934,-531.808,-69.6,1.821,-131.466,-71.704,-34.984,-25.793,0.0,56.517,49.026,183.447,290.921,-97.685,35.643,-77.502,25.031,-792.632,0.842,-25.334,0.096,25.632,0.0,1.0,0.0,267.841,6.868,0.774,9.935,0.52,1.64,0.808,1.595,-3.084,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_2_model_4_ptm_seed_0_unrelaxed_PSZ_1_0
-1479.098,215.521,1100.968,-89.826,86.708,66.744,650.463,1614.578,5.611,39.315,-539.134,-70.242,2.276,-131.711,-72.814,-33.628,-28.504,0.0,56.327,50.072,186.165,291.736,-97.169,35.231,-78.253,28.791,-795.388,0.813,-25.425,0.08,23.559,0.0,1.0,0.0,282.192,7.236,0.726,5.762,0.676,1.631,3.376,1.631,-3.095,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_2_model_4_ptm_seed_0_unrelaxed_PSZ_1_1
-1459.35,214.45,1075.784,-90.873,83.411,67.599,647.223,1586.85,5.951,41.735,-524.084,-70.553,2.191,-134.128,-70.454,-35.363,-25.082,0.0,51.803,48.25,188.142,290.877,-103.539,34.532,-75.323,14.178,-792.068,0.644,-27.996,0.074,15.001,0.0,1.0,0.0,267.688,6.864,0.742,7.136,0.88,1.676,1.504,1.651,-3.082,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_2_model_4_ptm_seed_0_unrelaxed_PSZ_1_2
-1459.582,208.597,1084.889,-90.301,82.145,67.252,652.516,1595.931,5.774,39.755,-537.791,-69.829,1.661,-134.376,-72.116,-34.483,-29.487,0.0,53.068,48.761,189.508,290.786,-103.594,32.391,-80.335,11.443,-810.461,0.464,-27.195,0.104,29.628,0.0,1.0,0.0,275.564,7.066,0.76,11.931,0.56,1.67,1.49,1.614,-3.154,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_2_model_4_ptm_seed_0_unrelaxed_PSZ_1_3
-1455.966,210.044,1073.208,-87.118,77.01,64.849,643.706,1589.321,5.802,40.4,-522.112,-74.629,1.63,-132.249,-70.782,-35.879,-22.829,0.0,51.036,44.966,181.518,284.861,-97.796,39.377,-74.837,23.982,-798.024,0.684,-20.793,0.109,24.083,0.0,1.0,0.0,265.623,6.811,0.621,9.148,0.525,1.622,3.409,1.563,-3.105,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_2_model_4_ptm_seed_0_unrelaxed_PSZ_1_4
-1459.336,213.377,1068.536,-88.066,81.317,66.028,643.054,1592.273,5.704,39.824,-515.457,-77.924,1.662,-131.805,-70.224,-35.973,-22.104,0.0,50.226,43.965,173.148,291.06,-100.066,37.176,-63.675,20.542,-794.849,1.163,-20.99,0.127,27.342,0.0,1.0,0.0,253.612,6.503,0.652,6.336,0.704,1.623,3.416,1.765,-3.093,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_2_model_4_ptm_seed_0_unrelaxed_PSZ_1_5
-1476.501,214.7,1083.996,-88.397,81.643,65.942,645.843,1606.932,5.858,39.194,-525.552,-75.762,1.571,-131.075,-71.269,-33.929,-26.035,0.0,55.468,47.704,180.625,297.779,-98.71,33.974,-65.73,20.849,-797.419,0.909,-22.967,0.147,28.055,0.0,1.0,0.0,265.944,6.819,0.667,8.302,0.676,1.63,3.362,1.616,-3.103,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_2_model_4_ptm_seed_0_unrelaxed_PSZ_1_6
-1482.723,216.04,1086.924,-90.811,79.376,66.675,646.614,1605.872,5.812,38.743,-525.793,-73.275,1.624,-130.639,-68.424,-35.561,-28.101,0.0,59.132,48.875,176.154,303.9,-97.612,35.182,-65.265,20.705,-793.516,2.303,-22.591,0.089,14.762,0.0,1.0,0.0,290.87,7.458,0.734,10.951,0.735,1.695,1.011,1.6,-3.088,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_2_model_4_ptm_seed_0_unrelaxed_PSZ_1_7
-1474.271,217.986,1080.173,-91.188,82.49,65.656,647.5,1597.554,4.885,32.029,-516.736,-67.758,1.658,-132.372,-69.913,-33.37,-26.059,0.0,51.819,53.642,193.072,286.897,-95.894,23.304,-59.455,21.376,-773.613,0.727,-21.194,0.084,28.586,0.0,2.0,1.0,258.152,6.619,0.677,9.513,0.815,1.632,3.706,1.52,-3.01,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_2_model_4_ptm_seed_0_unrelaxed_PSZ_1_8
-1465.35,215.786,1086.717,-90.827,83.161,66.503,653.888,1603.888,4.726,30.12,-538.5,-67.364,1.655,-132.865,-71.468,-33.128,-34.643,0.0,54.185,49.183,186.113,292.641,-94.347,24.501,-64.257,26.458,-788.264,0.873,-21.251,0.101,27.636,0.0,1.0,0.0,253.147,6.491,0.62,11.518,0.642,1.631,3.419,1.663,-3.067,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_2_0_2_model_4_ptm_seed_0_unrelaxed_PSZ_1_9
-1468.443,208.42,1074.64,-87.042,78.558,62.577,657.077,1603.023,6.537,42.948,-531.659,-74.998,2.177,-136.345,-69.101,-34.115,-28.516,0.0,46.608,46.02,185.703,262.916,-99.665,54.647,-70.638,31.855,-813.935,5.778,-27.196,0.112,34.616,0.0,2.0,1.0,256.856,6.586,0.789,16.212,0.502,1.61,1.428,0.591,-3.179,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_7_model_4_ptm_seed_0_unrelaxed_PSZ_0_0
-1467.931,207.051,1076.717,-86.935,77.772,62.624,659.715,1602.704,6.575,42.747,-535.089,-74.19,2.192,-136.883,-69.804,-33.709,-29.388,0.0,46.73,45.206,181.473,267.895,-99.936,53.039,-72.333,30.425,-818.103,6.385,-25.015,0.115,35.901,0.0,2.0,1.0,250.873,6.433,0.736,15.102,0.562,1.629,0.942,1.637,-3.196,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_7_model_4_ptm_seed_0_unrelaxed_PSZ_0_1
-1473.282,210.045,1084.032,-86.535,76.872,61.072,659.562,1610.963,6.676,44.665,-535.131,-75.37,2.236,-136.766,-68.896,-34.497,-31.042,0.0,48.375,45.376,194.868,264.687,-100.243,51.491,-71.112,31.578,-814.022,6.102,-26.413,0.117,37.263,0.0,2.0,1.0,257.572,6.604,0.797,19.682,0.612,1.638,1.169,0.132,-3.18,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_7_model_4_ptm_seed_0_unrelaxed_PSZ_0_2
-1471.591,208.619,1087.692,-87.188,75.641,64.002,658.863,1613.853,6.061,39.823,-529.661,-77.731,2.167,-136.82,-69.496,-34.597,-27.615,0.0,48.734,48.286,185.753,278.373,-100.678,49.151,-74.427,30.003,-802.881,4.251,-26.022,0.172,40.682,0.0,2.0,1.0,237.198,6.082,0.789,15.058,0.454,1.683,1.313,0.631,-3.136,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_7_model_4_ptm_seed_0_unrelaxed_PSZ_0_3
-1455.482,207.417,1071.319,-86.884,73.11,63.62,651.508,1590.932,6.74,45.503,-536.057,-76.631,2.194,-137.108,-69.075,-32.991,-26.909,0.0,44.267,48.082,184.223,273.978,-102.687,50.385,-74.53,21.777,-819.33,4.618,-25.471,0.129,35.875,0.0,2.0,1.0,245.213,6.288,0.785,15.425,0.901,1.674,0.957,1.65,-3.201,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_7_model_4_ptm_seed_0_unrelaxed_PSZ_0_4
-1460.817,206.972,1079.96,-89.381,78.337,66.232,654.225,1595.731,6.694,45.943,-534.528,-72.656,2.145,-137.219,-69.373,-33.028,-29.382,0.0,46.886,49.417,199.666,268.264,-100.579,54.536,-81.758,25.011,-800.927,0.896,-24.734,0.148,37.811,0.0,1.0,0.0,240.615,6.17,0.754,11.014,1.077,1.615,0.65,1.552,-3.129,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_7_model_4_ptm_seed_0_unrelaxed_PSZ_0_5
-1463.952,213.816,1063.501,-86.793,72.626,62.492,649.674,1588.772,6.861,45.082,-526.951,-76.763,2.221,-136.335,-66.776,-33.1,-26.737,0.0,42.757,48.056,183.277,279.867,-100.284,48.037,-68.377,27.636,-810.698,6.147,-26.999,0.124,31.925,0.0,2.0,1.0,275.904,7.074,0.784,19.373,0.517,1.513,1.452,0.0,-3.167,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_7_model_4_ptm_seed_0_unrelaxed_PSZ_0_6
-1457.042,208.584,1062.092,-86.672,74.303,62.449,649.869,1586.727,6.902,46.821,-530.652,-77.212,2.205,-136.913,-69.693,-33.069,-26.578,0.0,43.797,46.735,180.071,275.163,-101.858,52.725,-73.233,24.447,-823.416,5.037,-25.807,0.129,37.836,0.0,2.0,1.0,255.238,6.545,0.762,16.173,0.917,1.598,1.374,1.567,-3.216,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_7_model_4_ptm_seed_0_unrelaxed_PSZ_0_7
-1463.828,199.048,1098.493,-89.461,79.43,65.943,664.543,1612.692,6.166,41.859,-540.38,-73.187,2.253,-138.004,-69.44,-33.306,-26.089,0.0,47.28,51.319,186.13,265.483,-98.329,53.871,-83.935,29.352,-799.298,1.074,-20.657,0.133,29.627,0.0,1.0,0.0,248.897,6.382,0.664,12.624,0.521,1.636,1.582,0.735,-3.122,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_7_model_4_ptm_seed_0_unrelaxed_PSZ_0_8
-1468.552,206.963,1094.537,-89.038,79.957,64.868,662.561,1616.578,6.111,40.886,-538.883,-74.895,2.244,-137.721,-70.063,-34.805,-25.445,0.0,49.13,50.682,180.567,279.084,-96.261,48.576,-74.585,38.373,-791.713,3.577,-24.478,0.084,21.513,0.0,2.0,1.0,262.514,6.731,0.65,10.693,0.641,1.723,1.382,0.693,-3.093,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_7_model_4_ptm_seed_0_unrelaxed_PSZ_0_9
-1450.376,202.932,1091.542,-85.671,75.137,62.486,658.586,1601.974,7.008,46.282,-531.434,-76.934,2.182,-137.48,-69.808,-31.329,-28.838,0.0,42.157,45.436,178.763,274.779,-94.452,52.674,-78.503,35.05,-786.759,8.6,-13.477,0.145,39.785,0.0,2.0,1.0,249.677,6.402,0.618,4.463,0.496,1.726,1.027,1.596,-3.073,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_7_model_4_ptm_seed_0_unrelaxed_PSZ_1_0
-1449.135,203.216,1088.298,-85.102,75.01,62.205,658.424,1600.916,7.124,48.061,-530.361,-79.549,2.181,-137.928,-70.179,-32.762,-26.416,0.0,43.057,45.876,178.074,275.279,-93.647,56.418,-79.373,36.682,-785.351,9.037,-12.612,0.161,46.909,0.0,1.0,0.0,235.558,6.04,0.631,3.275,0.492,1.718,1.046,1.619,-3.068,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_7_model_4_ptm_seed_0_unrelaxed_PSZ_1_1
-1463.08,214.283,1049.95,-87.343,78.774,62.272,654.132,1594.676,6.055,40.17,-528.262,-74.362,2.174,-136.764,-68.317,-37.322,-27.157,0.0,46.11,49.056,172.956,272.967,-97.349,43.426,-43.142,36.877,-806.237,1.306,-24.775,0.094,30.848,0.0,0.0,0.0,250.695,6.428,0.663,15.188,0.728,1.738,1.137,0.326,-3.149,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_7_model_4_ptm_seed_0_unrelaxed_PSZ_1_2
-1473.82,213.252,1076.005,-88.249,79.87,63.784,656.83,1607.607,6.182,41.399,-529.857,-74.687,2.2,-136.855,-68.886,-37.035,-27.383,0.0,44.194,47.361,182.085,281.471,-96.112,43.685,-62.048,39.97,-800.507,0.653,-25.581,0.073,25.192,0.0,2.0,1.0,271.01,6.949,0.642,13.17,0.708,1.775,1.699,0.429,-3.127,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_7_model_4_ptm_seed_0_unrelaxed_PSZ_1_3
-1463.791,205.499,1095.689,-88.233,75.055,64.143,658.851,1608.707,6.569,43.771,-529.69,-74.741,2.183,-137.21,-70.118,-34.11,-26.346,0.0,46.329,44.598,186.644,274.848,-96.364,48.782,-84.147,26.974,-800.571,4.103,-17.467,0.151,41.619,0.0,2.0,1.0,226.489,5.807,0.545,9.362,0.371,1.729,0.787,1.576,-3.127,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_7_model_4_ptm_seed_0_unrelaxed_PSZ_1_4
-1458.346,205.399,1080.875,-85.809,72.639,62.907,657.21,1602.007,7.078,47.852,-527.718,-76.094,2.122,-136.676,-69.599,-31.446,-24.384,0.0,43.129,44.021,174.168,270.664,-96.636,57.53,-75.539,31.873,-799.431,6.024,-14.855,0.141,35.571,0.0,2.0,1.0,241.103,6.182,0.653,6.166,0.402,1.655,1.225,1.557,-3.123,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_7_model_4_ptm_seed_0_unrelaxed_PSZ_1_5
-1472.073,213.41,1079.989,-86.949,77.386,63.715,659.33,1607.928,6.495,43.572,-539.957,-76.609,2.155,-137.951,-69.974,-35.163,-25.455,0.0,45.939,49.688,184.113,283.838,-95.837,44.78,-72.987,32.091,-811.715,2.994,-26.268,0.126,40.037,0.0,0.0,0.0,238.163,6.107,0.683,15.222,0.648,1.686,1.514,1.187,-3.171,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_7_model_4_ptm_seed_0_unrelaxed_PSZ_1_6
-1470.975,212.057,1077.927,-87.242,77.369,63.608,655.986,1603.868,6.198,40.886,-537.749,-75.156,2.138,-137.922,-69.272,-35.641,-27.634,0.0,44.985,52.479,179.012,289.39,-94.917,45.062,-72.956,32.283,-809.775,1.332,-23.067,0.09,13.529,0.0,1.0,0.0,254.274,6.52,0.554,14.568,0.681,1.824,1.593,0.516,-3.163,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_7_model_4_ptm_seed_0_unrelaxed_PSZ_1_7
-1465.779,213.768,1086.133,-87.9,75.006,65.291,657.143,1610.207,6.996,46.28,-543.19,-70.325,2.221,-136.504,-70.012,-36.321,-29.141,0.0,49.667,48.851,176.992,288.761,-95.013,46.164,-73.422,38.69,-799.611,1.635,-25.018,0.113,31.005,0.0,0.0,0.0,281.833,7.226,0.639,16.66,0.862,1.776,0.342,0.274,-3.123,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_7_model_4_ptm_seed_0_unrelaxed_PSZ_1_8
-1463.907,213.607,1084.269,-87.358,78.356,64.365,657.74,1608.1,6.831,45.632,-539.51,-69.533,2.236,-136.391,-70.992,-37.468,-27.115,0.0,51.827,46.434,176.43,276.833,-97.317,50.102,-74.372,37.909,-801.28,3.444,-24.935,0.08,11.415,0.0,1.0,0.0,282.582,7.246,0.618,18.138,0.448,1.751,1.124,0.707,-3.13,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_7_model_4_ptm_seed_0_unrelaxed_PSZ_1_9
-1475.328,222.532,1053.604,-87.306,80.363,61.358,656.62,1596.45,7.517,53.017,-523.702,-70.585,0.996,-131.296,-70.036,-37.026,-25.136,0.0,68.251,55.198,171.154,289.431,-93.11,37.02,-64.241,55.79,-789.596,3.229,-25.609,0.076,10.642,0.0,1.0,0.0,273.803,7.021,0.665,21.038,0.558,1.631,1.534,1.481,-3.096,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_4_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_0
-1478.677,224.423,1060.606,-85.099,78.341,60.824,660.743,1604.853,7.31,51.204,-529.721,-68.74,1.018,-130.581,-70.024,-38.807,-26.429,0.0,68.043,54.841,168.931,286.64,-94.789,34.75,-65.032,51.774,-799.876,3.128,-26.738,0.084,9.919,0.0,1.0,0.0,265.253,6.801,0.656,20.719,0.55,1.626,1.496,1.489,-3.137,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_4_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_1
-1484.854,224.09,1054.395,-86.004,78.857,59.94,659.346,1600.745,7.735,54.037,-521.393,-68.928,1.027,-130.769,-70.204,-37.8,-26.376,0.0,67.971,55.021,169.37,286.179,-94.793,37.064,-64.637,51.461,-803.292,3.121,-25.982,0.079,9.81,0.0,1.0,0.0,277.183,7.107,0.67,21.968,0.679,3.605,0.231,0.68,-3.15,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_4_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_2
-1481.898,224.494,1065.939,-85.362,78.115,60.382,659.345,1605.642,7.703,53.774,-526.296,-68.084,0.999,-130.831,-68.697,-39.534,-22.849,0.0,69.179,54.429,171.234,284.216,-95.248,39.453,-74.462,46.969,-800.417,3.292,-25.122,0.071,11.104,0.0,1.0,0.0,273.556,7.014,0.717,18.513,0.725,1.625,1.511,1.514,-3.139,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_4_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_3
-1478.924,221.115,1076.292,-85.042,78.289,60.718,660.142,1610.802,8.292,57.117,-532.765,-68.503,1.02,-131.138,-70.079,-36.333,-27.355,0.0,72.516,48.255,164.498,303.703,-89.395,41.776,-75.587,49.724,-787.01,2.067,-27.225,0.11,12.96,0.0,2.0,1.0,276.119,7.08,0.727,16.195,0.498,1.151,1.513,1.461,-3.086,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_4_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_4
-1469.877,220.894,1073.066,-85.145,77.54,60.592,658.575,1603.291,8.135,57.411,-530.641,-68.081,1.056,-131.941,-68.654,-35.183,-29.316,0.0,67.642,50.202,163.855,301.675,-89.846,40.331,-76.051,48.986,-783.803,1.855,-27.408,0.147,18.531,0.0,2.0,1.0,254.763,6.532,0.646,14.896,0.465,1.58,1.413,1.446,-3.074,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_4_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_5
-1474.22,229.521,1040.115,-86.17,79.757,59.98,647.013,1581.85,7.273,48.835,-523.375,-67.036,1.506,-133.601,-69.351,-32.57,-22.891,0.0,72.963,53.905,164.363,282.559,-93.679,41.728,-63.882,59.586,-793.474,0.838,-29.16,0.063,8.523,0.0,1.0,0.0,287.796,7.379,0.69,22.372,0.45,0.0,1.521,1.416,-3.112,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_4_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_6
-1463.941,227.984,1041.5,-85.353,78.691,60.406,646.254,1579.931,7.16,48.204,-524.818,-67.648,1.25,-133.79,-69.504,-32.262,-23.001,0.0,73.466,51.388,160.792,285.178,-94.177,39.362,-66.299,58.369,-792.105,1.163,-28.296,0.101,9.309,0.0,1.0,0.0,275.765,7.071,0.712,20.621,0.623,3.083,1.441,1.424,-3.106,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_4_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_7
-1483.293,225.34,1046.925,-86.615,78.371,59.746,653.561,1591.585,7.603,53.021,-520.921,-71.65,1.557,-133.613,-69.879,-33.075,-24.998,0.0,70.857,49.549,174.138,287.222,-96.17,45.111,-68.176,43.093,-807.521,1.513,-27.726,0.065,10.653,0.0,1.0,0.0,294.195,7.543,0.603,19.958,0.489,1.668,1.542,0.663,-3.167,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_4_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_8
-1488.869,224.276,1050.662,-87.174,74.998,61.268,649.854,1596.6,7.916,55.057,-515.665,-71.37,1.515,-132.866,-69.256,-34.114,-20.56,0.0,69.635,52.515,168.181,301.928,-95.092,37.713,-66.08,48.374,-800.279,0.722,-28.935,0.063,8.169,0.0,1.0,0.0,287.446,7.37,0.659,18.661,0.677,1.662,1.532,1.049,-3.138,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_4_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_9
-1471.217,225.125,1046.699,-84.503,74.203,60.271,652.911,1592.496,7.926,53.236,-519.446,-69.697,1.033,-131.091,-66.903,-34.805,-24.865,0.0,67.592,45.394,161.71,289.082,-93.599,42.636,-62.437,46.629,-795.72,4.145,-31.289,0.081,13.964,0.0,2.0,1.0,263.77,6.763,0.768,23.744,0.752,2.998,3.628,0.436,-3.12,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_4_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_0
-1475.619,229.648,1045.82,-83.934,73.785,58.964,655.989,1592.561,7.822,52.323,-524.71,-66.438,1.534,-132.059,-66.532,-35.539,-25.007,0.0,69.665,43.968,165.9,280.159,-94.792,42.983,-63.919,53.614,-801.327,4.512,-31.557,0.086,13.34,0.0,2.0,1.0,279.819,7.175,0.771,24.911,0.309,0.951,1.557,1.451,-3.142,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_4_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_1
-1475.964,234.549,1045.9,-85.354,74.674,59.768,648.723,1593.164,8.025,55.75,-521.292,-68.751,1.191,-130.527,-63.821,-34.153,-26.34,0.0,69.474,50.413,155.529,300.855,-91.129,38.627,-60.105,47.279,-791.021,2.367,-28.363,0.06,10.496,0.0,0.0,0.0,285.898,7.331,0.782,13.494,0.748,1.635,1.484,1.521,-3.102,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_4_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_2
-1466.616,237.068,1032.517,-85.608,78.643,58.67,646.451,1580.715,7.352,52.05,-523.825,-69.206,1.55,-130.543,-65.775,-32.494,-27.713,0.0,73.147,58.284,161.994,288.866,-92.15,38.895,-58.119,51.116,-786.675,4.024,-28.365,0.09,10.499,0.0,0.0,0.0,279.033,7.155,0.743,17.927,0.583,1.016,0.277,0.523,-3.085,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_4_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_3
-1481.858,240.086,1058.84,-86.244,80.825,59.588,657.402,1605.308,7.901,55.331,-534.833,-70.181,1.03,-132.964,-70.251,-36.347,-25.109,0.0,70.361,49.109,173.629,294.08,-88.698,37.373,-63.107,49.214,-793.878,2.0,-28.466,0.127,14.296,0.0,1.0,0.0,264.116,6.772,0.76,24.145,0.687,3.487,1.175,0.322,-3.113,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_4_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_4
-1489.754,239.928,1054.445,-86.554,81.15,58.951,656.915,1605.142,7.876,55.802,-529.22,-69.605,1.058,-132.338,-70.536,-36.194,-24.511,0.0,69.415,50.304,173.073,294.253,-88.096,36.958,-57.35,50.875,-793.618,1.865,-29.864,0.086,13.175,0.0,1.0,0.0,273.52,7.013,0.751,24.919,0.533,2.925,0.434,0.346,-3.112,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_4_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_5
