N      ['d7', 'd8', 'd17', 'd77']        Energy            Comment
6546	[-41.0, 116.0, 148.0, 150.0]		Rejected due to clashes.
6547	[178.0, 23.0, 159.0, -33.0]		Rejected due to clashes.
6548	[-73.0, -165.0, -28.0, -8.0]		Rejected due to clashes.
6549	[-66.0, 81.0, -146.0, -57.0]		Rejected due to clashes.
6550	[-73.0, -8.0, 78.0, 155.0]		Rejected due to clashes.
6551	[-42.0, -127.0, 151.0, -100.0]		Rejected due to clashes.
6552	[177.0, -149.0, -137.0, 82.0]		Rejected due to clashes.
6553	[164.0, -85.0, -125.0, 16.0]		Rejected due to clashes.
6554	[-153.0, -118.0, -140.0, 37.0]		Rejected due to clashes.
6555	[-95.0, 56.0, -79.0, -117.0]		Rejected due to clashes.
6556	[114.0, -74.0, -2.0, 122.0]		Rejected due to clashes.
6557	[69.0, -160.0, 70.0, -99.0]	-140.733605598045	Rejected due to high energy.
6558	[107.0, 149.0, 71.0, -52.0]	-140.769860680325	Rejected due to high energy.
6559	[15.0, 147.0, -132.0, 165.0]		Rejected due to clashes.
6560	[180.0, 87.0, 44.0, 5.0]	-140.767244674317	Rejected due to high energy.
6561	[-91.0, -61.0, 99.0, -117.0]		Rejected due to clashes.
6562	[-82.0, -106.0, 41.0, 53.0]		Rejected due to clashes.
6563	[168.0, -28.0, -70.0, -135.0]	-140.67172022552	Rejected due to high energy.
6564	[122.0, -146.0, 105.0, -88.0]	-140.711447301771	Rejected due to high energy.
6565	[106.0, 152.0, -24.0, -95.0]	-140.623845362401	Rejected due to high energy.
6566	[-85.0, -96.0, -63.0, -107.0]		Rejected due to clashes.
6567	[150.0, -128.0, -177.0, 147.0]		Rejected due to clashes.
6568	[-59.0, 163.0, 157.0, 139.0]		Rejected due to clashes.
6569	[177.0, -113.0, 156.0, 152.0]		Rejected due to clashes.
6570	[-76.0, 17.0, -99.0, -98.0]		Rejected due to clashes.
6571	[122.0, -71.0, 3.0, 88.0]	-140.660566244967	Rejected due to high energy.
6572	[-124.0, 127.0, -80.0, 97.0]		Rejected due to clashes.
6573	[93.0, 107.0, 27.0, -95.0]	-140.67280936191	Rejected due to high energy.
6574	[-105.0, 130.0, 63.0, -21.0]	-140.567449423777	Rejected due to high energy.
6575	[-130.0, 159.0, -41.0, -145.0]		Rejected due to clashes.
6576	[-117.0, 27.0, -87.0, 34.0]		Rejected due to clashes.
6577	[133.0, -3.0, -31.0, 129.0]	-140.680534175106	Rejected due to high energy.
6578	[-160.0, -129.0, 129.0, -113.0]		Rejected due to clashes.
6579	[-135.0, -14.0, 115.0, 93.0]		Rejected due to clashes.
6580	[-117.0, -168.0, 65.0, -6.0]		Rejected due to clashes.
6581	[-156.0, -37.0, 33.0, 152.0]		Rejected due to clashes.
6582	[130.0, -11.0, -53.0, 123.0]	-140.709068191312	Rejected due to high energy.
6583	[87.0, -24.0, 75.0, 63.0]	-140.654016350613	Rejected due to high energy.
6584	[-26.0, -46.0, 71.0, 108.0]		Rejected due to clashes.
6585	[2.0, -38.0, 154.0, 30.0]		Rejected due to clashes.
6586	[-4.0, -118.0, 8.0, -37.0]		Rejected due to clashes.
6587	[-47.0, 113.0, 180.0, 77.0]		Rejected due to clashes.
6588	[131.0, 13.0, 20.0, 171.0]		Rejected due to clashes.
6589	[-76.0, 161.0, -119.0, 149.0]		Rejected due to clashes.
6590	[99.0, -75.0, 154.0, 67.0]		Rejected due to clashes.
6591	[156.0, 23.0, 87.0, -131.0]	-140.567674649642	Rejected due to high energy.
6592	[7.0, 1.0, -98.0, -174.0]		Rejected due to clashes.
6593	[166.0, -93.0, 36.0, -82.0]		Rejected due to clashes.
6594	[177.0, -63.0, 126.0, 16.0]	-140.329197903824	Rejected due to high energy.
6595	[81.0, 26.0, 156.0, 109.0]		Rejected due to clashes.
6596	[87.0, -55.0, 143.0, -33.0]		Rejected due to clashes.
6597	[3.0, -165.0, 180.0, 111.0]		Rejected due to clashes.
6598	[57.0, -23.0, 167.0, 60.0]		Rejected due to clashes.
6599	[53.0, -5.0, -70.0, 145.0]		Rejected due to clashes.
6600	[174.0, 73.0, 157.0, -42.0]		Rejected due to clashes.
6601	[-163.0, 179.0, -169.0, 120.0]		Rejected due to clashes.
6602	[119.0, -115.0, -5.0, -44.0]		Rejected due to clashes.
6603	[180.0, 130.0, -68.0, -84.0]		Rejected due to clashes.
6604	[-106.0, -14.0, 48.0, -166.0]		Rejected due to clashes.
6605	[132.0, -168.0, -36.0, -45.0]	-140.711723403119	Rejected due to high energy.
6606	[-49.0, 164.0, 49.0, -176.0]		Rejected due to clashes.
6607	[160.0, 1.0, 41.0, 153.0]	-140.712002672013	Rejected due to high energy.
6608	[29.0, -45.0, 168.0, -122.0]		Rejected due to clashes.
6609	[-3.0, 21.0, -3.0, 100.0]		Rejected due to clashes.
6610	[42.0, -72.0, 5.0, -113.0]		Rejected due to clashes.
6611	[77.0, -6.0, 80.0, -69.0]	-140.741913904114	Rejected due to high energy.
6612	[180.0, 69.0, -166.0, -96.0]		Rejected due to clashes.
6613	[-14.0, -126.0, -130.0, 22.0]		Rejected due to clashes.
6614	[-80.0, 177.0, -158.0, -153.0]		Rejected due to clashes.
6615	[-87.0, -23.0, 141.0, 48.0]		Rejected due to clashes.
6616	[-115.0, -165.0, 145.0, -78.0]		Rejected due to clashes.
6617	[-47.0, -25.0, 51.0, -128.0]		Rejected due to clashes.
6618	[-48.0, 167.0, 77.0, -149.0]		Rejected due to clashes.
6619	[-26.0, 26.0, -112.0, 130.0]		Rejected due to clashes.
6620	[151.0, 137.0, 129.0, -47.0]	-140.557069331335	Rejected due to high energy.
6621	[154.0, 150.0, 147.0, -153.0]		Rejected due to clashes.
6622	[150.0, -158.0, -138.0, -104.0]	-140.489577638821	Rejected due to high energy.
6623	[29.0, 8.0, -120.0, -176.0]		Rejected due to clashes.
6624	[62.0, -88.0, 133.0, 174.0]	-140.285643503292	Rejected due to high energy.
6625	[-77.0, -52.0, 34.0, 173.0]		Rejected due to clashes.
6626	[149.0, 151.0, -30.0, -168.0]		Rejected due to clashes.
6627	[-177.0, -17.0, 26.0, 18.0]	-140.759800973782	Rejected due to high energy.
6628	[47.0, -78.0, -137.0, 100.0]		Rejected due to clashes.
6629	[-11.0, 82.0, 11.0, 53.0]		Rejected due to clashes.
6630	[-88.0, -34.0, -97.0, 141.0]		Rejected due to clashes.
6631	[-89.0, 73.0, -175.0, -145.0]		Rejected due to clashes.
6632	[85.0, -165.0, -72.0, 28.0]	-140.723890896264	Rejected due to high energy.
6633	[-15.0, -77.0, 100.0, 59.0]		Rejected due to clashes.
6634	[84.0, -19.0, -89.0, -143.0]	-140.740748169156	Rejected due to high energy.
6635	[-79.0, -106.0, -121.0, 73.0]		Rejected due to clashes.
6636	[32.0, 137.0, 123.0, -29.0]		Rejected due to clashes.
6637	[-67.0, -118.0, -81.0, -67.0]		Rejected due to clashes.
6638	[-60.0, -48.0, -146.0, 23.0]		Rejected due to clashes.
6639	[-14.0, 121.0, 24.0, 177.0]		Rejected due to clashes.
6640	[-73.0, 25.0, 18.0, -96.0]		Rejected due to clashes.
6641	[-19.0, -42.0, -42.0, 74.0]		Rejected due to clashes.
6642	[-42.0, 108.0, -139.0, -147.0]		Rejected due to clashes.
6643	[-69.0, -68.0, 70.0, -28.0]		Rejected due to clashes.
6644	[-107.0, 133.0, 12.0, -32.0]		Rejected due to clashes.
6645	[-75.0, -16.0, -13.0, -165.0]		Rejected due to clashes.
6646	[139.0, 76.0, -103.0, 18.0]		Rejected due to clashes.
6647	[42.0, -147.0, -157.0, -16.0]		Rejected due to clashes.
6648	[105.0, 113.0, 118.0, -30.0]		Rejected due to clashes.
6649	[143.0, -24.0, 84.0, -114.0]	-140.677695690902	Rejected due to high energy.
6650	[131.0, -83.0, 159.0, 48.0]		Rejected due to clashes.
6651	[-130.0, -102.0, 152.0, 73.0]		Rejected due to clashes.
6652	[-126.0, 61.0, -64.0, -26.0]		Rejected due to clashes.
6653	[142.0, -150.0, -53.0, 136.0]	-140.734936782329	Rejected due to high energy.
6654	[92.0, 80.0, -122.0, -156.0]	-140.763765161561	Rejected due to high energy.
6655	[-160.0, 106.0, 52.0, -125.0]	-140.725744435671	Rejected due to high energy.
6656	[45.0, -7.0, 175.0, -171.0]		Rejected due to clashes.
6657	[108.0, -179.0, -64.0, -49.0]	-140.72975988034	Rejected due to high energy.
6658	[179.0, -42.0, -177.0, 173.0]		Rejected due to clashes.
6659	[9.0, -10.0, -166.0, -130.0]		Rejected due to clashes.
6660	[-143.0, 114.0, 19.0, -86.0]		Rejected due to clashes.
6661	[-133.0, -63.0, 159.0, 173.0]		Rejected due to clashes.
6662	[-49.0, 139.0, 91.0, 164.0]		Rejected due to clashes.
6663	[-138.0, -119.0, 162.0, -17.0]		Rejected due to clashes.
6664	[-158.0, -83.0, 36.0, 27.0]	-140.764788650166	Rejected due to high energy.
6665	[132.0, 31.0, 79.0, 14.0]		Rejected due to clashes.
6666	[49.0, -168.0, -168.0, -56.0]		Rejected due to clashes.
6667	[164.0, 82.0, 117.0, 146.0]		Rejected due to clashes.
6668	[158.0, 41.0, 153.0, 31.0]		Rejected due to clashes.
6669	[16.0, 150.0, 117.0, -12.0]		Rejected due to clashes.
6670	[50.0, -32.0, 36.0, 46.0]		Rejected due to clashes.
6671	[20.0, -178.0, -140.0, 69.0]		Rejected due to clashes.
6672	[54.0, 77.0, 125.0, -118.0]		Rejected due to clashes.
6673	[80.0, -160.0, 118.0, 28.0]	-140.393659619827	Rejected due to high energy.
6674	[127.0, 79.0, -103.0, 81.0]	-140.760150468557	Rejected due to high energy.
6675	[150.0, 136.0, -38.0, -88.0]	-140.614876783764	Rejected due to high energy.
6676	[-69.0, 67.0, 30.0, -123.0]		Rejected due to clashes.
6677	[-116.0, 163.0, -35.0, -61.0]		Rejected due to clashes.
6678	[-117.0, -179.0, 165.0, 167.0]		Rejected due to clashes.
6679	[-71.0, 46.0, -161.0, -93.0]		Rejected due to clashes.
6680	[142.0, 15.0, -65.0, -142.0]	-140.627251464632	Rejected due to high energy.
6681	[-35.0, 176.0, 95.0, 35.0]		Rejected due to clashes.
6682	[27.0, 79.0, -44.0, -56.0]		Rejected due to clashes.
6683	[-168.0, 145.0, -167.0, 114.0]		Rejected due to clashes.
6684	[104.0, 38.0, 120.0, 81.0]	-140.380603004038	Rejected due to high energy.
6685	[152.0, 133.0, -10.0, -129.0]	-140.609537780972	Rejected due to high energy.
6686	[179.0, -171.0, -56.0, -119.0]		Rejected due to clashes.
6687	[-146.0, 71.0, -128.0, -131.0]		Rejected due to clashes.
6688	[-148.0, 60.0, 113.0, -11.0]		Rejected due to clashes.
6689	[-128.0, 163.0, 86.0, 122.0]	-140.671626385765	Rejected due to high energy.
6690	[-149.0, -32.0, 106.0, 89.0]	-140.68206843886	Rejected due to high energy.
6691	[109.0, -123.0, 165.0, -168.0]		Rejected due to clashes.
6692	[13.0, -72.0, 32.0, 96.0]		Rejected due to clashes.
6693	[-31.0, 111.0, -113.0, -104.0]		Rejected due to clashes.
6694	[150.0, -153.0, -76.0, 89.0]		Rejected due to clashes.
6695	[25.0, 135.0, 119.0, 148.0]		Rejected due to clashes.
6696	[166.0, 8.0, 165.0, 177.0]		Rejected due to clashes.
6697	[65.0, 4.0, -137.0, 121.0]		Rejected due to clashes.
6698	[-23.0, -136.0, 20.0, -54.0]		Rejected due to clashes.
6699	[-69.0, -67.0, 10.0, 174.0]		Rejected due to clashes.
6700	[109.0, 114.0, -129.0, -53.0]		Rejected due to clashes.
6701	[-80.0, 176.0, 65.0, -2.0]		Rejected due to clashes.
6702	[94.0, 129.0, 95.0, -178.0]		Rejected due to clashes.
6703	[164.0, -10.0, 65.0, -79.0]	-140.762470276062	Rejected due to high energy.
6704	[-24.0, 32.0, -112.0, -57.0]		Rejected due to clashes.
6705	[144.0, -83.0, 153.0, 144.0]		Rejected due to clashes.
6706	[-69.0, 71.0, 160.0, -70.0]		Rejected due to clashes.
6707	[90.0, 35.0, -97.0, -67.0]	-140.698091592361	Rejected due to high energy.
6708	[87.0, -27.0, 111.0, -180.0]		Rejected due to clashes.
6709	[-123.0, -168.0, -174.0, 77.0]		Rejected due to clashes.
6710	[-90.0, 20.0, -154.0, -19.0]		Rejected due to clashes.
6711	[-138.0, 45.0, 60.0, 47.0]		Rejected due to clashes.
6712	[-158.0, 54.0, -52.0, 135.0]		Rejected due to clashes.
6713	[91.0, 95.0, -90.0, -152.0]	-140.777274258537	Rejected due to high energy.
6714	[8.0, -132.0, 70.0, 64.0]		Rejected due to clashes.
6715	[-148.0, -173.0, 10.0, 98.0]		Rejected due to clashes.
6716	[-135.0, -154.0, 86.0, 57.0]		Rejected due to clashes.
6717	[65.0, -111.0, 100.0, 140.0]	-140.689383542734	Rejected due to high energy.
6718	[170.0, 81.0, 120.0, -180.0]		Rejected due to clashes.
6719	[-105.0, -108.0, 176.0, -101.0]		Rejected due to clashes.
6720	[-61.0, 50.0, -108.0, -21.0]		Rejected due to clashes.
6721	[66.0, -11.0, -136.0, -2.0]	-140.485037337526	Rejected due to high energy.
6722	[178.0, -64.0, -65.0, -109.0]		Rejected due to clashes.
6723	[169.0, 7.0, -138.0, -123.0]	-140.642767984475	Rejected due to high energy.
6724	[49.0, -125.0, 64.0, -112.0]	-140.715751357144	Rejected due to high energy.
6725	[74.0, -136.0, -168.0, 75.0]		Rejected due to clashes.
6726	[-14.0, -42.0, -135.0, -94.0]		Rejected due to clashes.
6727	[-45.0, -14.0, 63.0, -25.0]		Rejected due to clashes.
6728	[-24.0, -138.0, -52.0, -167.0]		Rejected due to clashes.
6729	[37.0, 158.0, -23.0, -71.0]		Rejected due to clashes.
6730	[59.0, 101.0, -97.0, -1.0]	-140.744403090784	Rejected due to high energy.
6731	[47.0, -175.0, 94.0, 146.0]		Rejected due to clashes.
6732	[-91.0, 85.0, 171.0, -92.0]		Rejected due to clashes.
6733	[-165.0, 87.0, 164.0, 128.0]		Rejected due to clashes.
6734	[-164.0, 164.0, -74.0, 133.0]		Rejected due to clashes.
6735	[-5.0, 177.0, -116.0, 31.0]		Rejected due to clashes.
6736	[66.0, 159.0, -141.0, -177.0]		Rejected due to clashes.
6737	[-9.0, -59.0, -40.0, 152.0]		Rejected due to clashes.
6738	[-157.0, 108.0, 64.0, -174.0]	-140.743243136159	Rejected due to high energy.
6739	[149.0, -59.0, -72.0, -89.0]		Rejected due to clashes.
6740	[-19.0, -39.0, 156.0, 33.0]		Rejected due to clashes.
6741	[51.0, 150.0, 161.0, 114.0]		Rejected due to clashes.
6742	[173.0, -134.0, 46.0, 161.0]	-140.736652941735	Rejected due to high energy.
6743	[143.0, -25.0, -31.0, -76.0]	-140.669129276492	Rejected due to high energy.
6744	[-71.0, -122.0, 166.0, -54.0]		Rejected due to clashes.
6745	[-80.0, -93.0, 111.0, -52.0]		Rejected due to clashes.
6746	[157.0, -87.0, -78.0, -96.0]		Rejected due to clashes.
6747	[-81.0, 35.0, -17.0, 42.0]		Rejected due to clashes.
6748	[-49.0, -122.0, -19.0, -63.0]		Rejected due to clashes.
6749	[-85.0, -153.0, 168.0, 101.0]		Rejected due to clashes.
6750	[-88.0, -5.0, -9.0, 67.0]		Rejected due to clashes.
6751	[-135.0, 113.0, 95.0, -73.0]		Rejected due to clashes.
6752	[-108.0, 6.0, 67.0, -77.0]		Rejected due to clashes.
6753	[84.0, 20.0, -86.0, 12.0]	-140.670018744861	Rejected due to high energy.
6754	[-78.0, -148.0, 39.0, 57.0]		Rejected due to clashes.
6755	[7.0, 28.0, -25.0, 64.0]		Rejected due to clashes.
6756	[-63.0, 83.0, -87.0, 135.0]		Rejected due to clashes.
6757	[-134.0, 170.0, 99.0, -91.0]	-140.628938311182	Rejected due to high energy.
6758	[-101.0, -135.0, -88.0, -157.0]		Rejected due to clashes.
6759	[-87.0, -99.0, 58.0, -15.0]		Rejected due to clashes.
6760	[-70.0, 145.0, 18.0, -115.0]		Rejected due to clashes.
6761	[-43.0, 83.0, 26.0, -63.0]		Rejected due to clashes.
6762	[-23.0, 56.0, -19.0, 8.0]		Rejected due to clashes.
6763	[110.0, 148.0, -156.0, 40.0]	-140.529078382397	Rejected due to high energy.
6764	[48.0, 177.0, 100.0, -40.0]		Rejected due to clashes.
6765	[111.0, 84.0, -142.0, 22.0]	-140.692323882666	Rejected due to high energy.
6766	[-34.0, -83.0, -73.0, -180.0]		Rejected due to clashes.
6767	[126.0, -122.0, 111.0, -153.0]	-140.3790552905	Rejected due to high energy.
6768	[90.0, 19.0, 36.0, 92.0]		Rejected due to clashes.
6769	[-44.0, -125.0, 167.0, -10.0]		Rejected due to clashes.
6770	[-168.0, 47.0, 67.0, 139.0]	-140.71050381754	Rejected due to high energy.
6771	[147.0, 36.0, -138.0, 73.0]	-140.605772466771	Rejected due to high energy.
6772	[146.0, -148.0, 88.0, 156.0]	-140.705912122084	Rejected due to high energy.
6773	[92.0, 148.0, -113.0, 83.0]	-140.718316898133	Rejected due to high energy.
6774	[-43.0, 72.0, -159.0, 1.0]		Rejected due to clashes.
6775	[149.0, 172.0, -176.0, 80.0]		Rejected due to clashes.
6776	[-67.0, -33.0, 56.0, -177.0]		Rejected due to clashes.
6777	[-39.0, 32.0, 152.0, -72.0]		Rejected due to clashes.
6778	[161.0, -168.0, -129.0, -128.0]	-140.706237221941	Rejected due to high energy.
6779	[37.0, -48.0, 28.0, 167.0]		Rejected due to clashes.
6780	[-17.0, -153.0, -142.0, 48.0]		Rejected due to clashes.
6781	[35.0, 20.0, -30.0, 24.0]		Rejected due to clashes.
6782	[-3.0, -46.0, 65.0, -159.0]		Rejected due to clashes.
6783	[11.0, 10.0, -88.0, -168.0]		Rejected due to clashes.
6784	[139.0, -119.0, -113.0, 5.0]	-140.652998330676	Rejected due to high energy.
6785	[151.0, -105.0, 19.0, -78.0]	-140.491475761969	Rejected due to high energy.
6786	[29.0, 29.0, -56.0, 51.0]		Rejected due to clashes.
6787	[74.0, 136.0, -129.0, -40.0]		Rejected due to clashes.
6788	[-140.0, -151.0, 167.0, 106.0]		Rejected due to clashes.
6789	[-166.0, 67.0, -62.0, -169.0]	-140.671193296785	Rejected due to high energy.
6790	[-157.0, -119.0, -100.0, 31.0]		Rejected due to clashes.
6791	[8.0, 174.0, -44.0, -11.0]		Rejected due to clashes.
6792	[118.0, 36.0, 99.0, 108.0]	-140.764415873784	Rejected due to high energy.
6793	[-100.0, -5.0, 62.0, 29.0]		Rejected due to clashes.
6794	[41.0, 32.0, -85.0, -168.0]	-140.673936174437	Rejected due to high energy.
6795	[-131.0, -58.0, 62.0, 172.0]	-140.690937524859	Rejected due to high energy.
6796	[-104.0, -80.0, 82.0, -125.0]		Rejected due to clashes.
6797	[112.0, -65.0, 19.0, 96.0]	-140.601300254169	Rejected due to high energy.
6798	[74.0, -144.0, -80.0, -43.0]	-140.765944751914	Rejected due to high energy.
6799	[-112.0, 132.0, 166.0, 76.0]		Rejected due to clashes.
6800	[52.0, -7.0, -37.0, 79.0]		Rejected due to clashes.
6801	[-87.0, -61.0, -168.0, -133.0]		Rejected due to clashes.
6802	[105.0, -57.0, -1.0, 106.0]	-140.499272215244	Rejected due to high energy.
6803	[76.0, -26.0, 12.0, -113.0]		Rejected due to clashes.
6804	[-146.0, 7.0, -33.0, -71.0]		Rejected due to clashes.
6805	[161.0, -160.0, 10.0, -141.0]	-140.753035325971	Rejected due to high energy.
6806	[164.0, 120.0, -72.0, -7.0]	-140.649161303652	Rejected due to high energy.
6807	[-40.0, 0.0, 88.0, -5.0]		Rejected due to clashes.
6808	[-102.0, 39.0, -179.0, -138.0]		Rejected due to clashes.
6809	[-96.0, -164.0, 20.0, -98.0]		Rejected due to clashes.
6810	[65.0, -169.0, -2.0, -37.0]		Rejected due to clashes.
6811	[170.0, 43.0, 174.0, 78.0]		Rejected due to clashes.
6812	[-73.0, -173.0, 171.0, 157.0]		Rejected due to clashes.
6813	[-69.0, -168.0, -27.0, -42.0]		Rejected due to clashes.
6814	[-24.0, 162.0, -12.0, 156.0]		Rejected due to clashes.
6815	[-42.0, 11.0, 144.0, 52.0]		Rejected due to clashes.
6816	[-95.0, -82.0, -13.0, 26.0]		Rejected due to clashes.
6817	[-141.0, 26.0, -98.0, -78.0]		Rejected due to clashes.
6818	[-39.0, 47.0, -127.0, -99.0]		Rejected due to clashes.
6819	[-64.0, 101.0, 148.0, 92.0]		Rejected due to clashes.
6820	[-29.0, 73.0, -8.0, 167.0]		Rejected due to clashes.
6821	[-148.0, -68.0, -109.0, -14.0]		Rejected due to clashes.
6822	[50.0, -76.0, 154.0, 65.0]		Rejected due to clashes.
6823	[-122.0, 111.0, -55.0, 19.0]		Rejected due to clashes.
6824	[-92.0, 31.0, -156.0, -153.0]		Rejected due to clashes.
6825	[-119.0, -164.0, 93.0, 23.0]		Rejected due to clashes.
6826	[161.0, 61.0, 142.0, 109.0]	-140.456062708903	Rejected due to high energy.
6827	[111.0, 63.0, 88.0, -73.0]	-140.782618730663	Rejected due to high energy.
6828	[157.0, -38.0, 164.0, 11.0]		Rejected due to clashes.
6829	[-167.0, -153.0, 157.0, 63.0]		Rejected due to clashes.
6830	[135.0, -67.0, -72.0, 87.0]		Rejected due to clashes.
6831	[50.0, 44.0, -173.0, 137.0]		Rejected due to clashes.
6832	[110.0, 46.0, 92.0, 2.0]		Rejected due to clashes.
6833	[-151.0, 44.0, 154.0, -61.0]		Rejected due to clashes.
6834	[92.0, 63.0, 69.0, 177.0]	-140.774395298922	Rejected due to high energy.
6835	[127.0, 51.0, -157.0, 59.0]	-140.504444364502	Rejected due to high energy.
6836	[-42.0, -148.0, -133.0, -157.0]		Rejected due to clashes.
6837	[-165.0, -173.0, 133.0, 26.0]		Rejected due to clashes.
6838	[-17.0, -15.0, 169.0, 172.0]		Rejected due to clashes.
6839	[124.0, -43.0, -170.0, -50.0]		Rejected due to clashes.
6840	[4.0, 96.0, -145.0, 126.0]		Rejected due to clashes.
6841	[98.0, -33.0, -7.0, 115.0]	-140.443523861671	Rejected due to high energy.
6842	[177.0, -178.0, 97.0, 132.0]	-140.735453413739	Rejected due to high energy.
6843	[-125.0, -79.0, -85.0, 48.0]		Rejected due to clashes.
6844	[55.0, 107.0, -112.0, 170.0]	-140.707642774967	Rejected due to high energy.
6845	[-49.0, -180.0, -62.0, -43.0]		Rejected due to clashes.
6846	[177.0, 134.0, -32.0, -140.0]		Rejected due to clashes.
6847	[76.0, -90.0, -156.0, -49.0]		Rejected due to clashes.
6848	[37.0, 58.0, -74.0, -43.0]	-140.72956950673	Rejected due to high energy.
6849	[147.0, -88.0, 119.0, 121.0]	-140.689890045266	Rejected due to high energy.
6850	[33.0, 177.0, 52.0, -167.0]		Rejected due to clashes.
6851	[-9.0, -79.0, 145.0, 158.0]		Rejected due to clashes.
6852	[126.0, 76.0, 26.0, -34.0]		Rejected due to clashes.
6853	[66.0, -141.0, -136.0, -100.0]	-140.44410492822	Rejected due to high energy.
6854	[-95.0, 35.0, -22.0, 125.0]		Rejected due to clashes.
6855	[-24.0, 43.0, -49.0, 100.0]		Rejected due to clashes.
6856	[-88.0, 174.0, 3.0, -90.0]		Rejected due to clashes.
6857	[-6.0, -170.0, -52.0, 115.0]		Rejected due to clashes.
6858	[154.0, -6.0, 180.0, -38.0]		Rejected due to clashes.
